MEASURE_WHILE_DRILLING_PK,DATE_TIME,DRILL_PATTERN,PATTERN_HOLE_NUMBER,X,Y,Z,BOTTOM_Z,TOP_Z,CURRENT_DEPTH,TOTAL_DEPTH,MINE_HOLE_NUMBER,MWD_DRILL_NUMBER,MWD_DIAMETER,MWD_PEN,MWD_RPM,MWD_TORQUE,MWD_WOB,ACTUAL_MAST_ANGLE,ACTUAL_DRILL_HEADING,AUDIT_JOB_SK,AUDIT_ETL_SK,ODW_INSERT_DATE,ODW_UPDATE_DATE,GUID_HOLE_BY_HOLE,GUID_HOLE_DATA
43878415,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,408.5194,405.0081,420.3008,11.7814025879,15.292755127,5100001338106,1,251.0,0.165191859,74.4121246338,2355.9396972656,15.717294693,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,B9F0D050-8DF5-EE11-8D9A-0030646254DD
43878416,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,408.8248,405.0081,420.3008,11.475982666,15.292755127,5100001338106,1,251.0,0.332785964,68.5857315063,2671.3093261719,15.5319271088,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,E0DB650E-8DF5-EE11-8D9A-0030646254DD
43878417,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,409.1298,405.0081,420.3008,11.1710205078,15.292755127,5100001338106,1,251.0,0.2580208182,71.9299316406,2486.4904785156,15.6477222443,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,BA0E91ED-8CF5-EE11-8D9A-0030646254DD
43878418,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,409.435,405.0081,420.3008,10.865814209,15.292755127,5100001338106,1,251.0,0.1798126251,71.8635101318,2518.6950683594,15.6991643906,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,3B1F3AC3-8CF5-EE11-8D9A-0030646254DD
43878419,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,409.7405,405.0081,420.3008,10.5603027344,15.292755127,5100001338106,1,251.0,0.1812293828,73.4917449951,2461.6137695313,15.6904535294,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,AD25DC86-8CF5-EE11-8D9A-0030646254DD
43878420,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,410.0454,405.0081,420.3008,10.2554016113,15.292755127,5100001338106,1,251.0,0.3088158071,75.0866775513,2613.4184570313,15.7595453262,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,3BEDB64A-8CF5-EE11-8D9A-0030646254DD
43878421,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,410.3541,405.0081,420.3008,9.946685791,15.292755127,5100001338106,1,251.0,0.5386993885,76.7423934937,2630.4169921875,15.7694759369,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,0D377226-8CF5-EE11-8D9A-0030646254DD
43878422,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,410.6593,405.0081,420.3008,9.6414794922,15.292755127,5100001338106,1,251.0,0.6359810829,77.1470184326,2794.7756347656,15.7217206955,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,4A1B3F12-8CF5-EE11-8D9A-0030646254DD
43878423,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,410.9667,405.0081,420.3008,9.3341369629,15.292755127,5100001338106,1,251.0,0.6097191572,76.6669235229,2799.5,15.7690296173,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,CA8E4001-8CF5-EE11-8D9A-0030646254DD
43878424,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,411.2715,405.0081,420.3008,9.0293273926,15.292755127,5100001338106,1,251.0,1.5244530439,83.0439376831,2732.4816894531,15.6998214722,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,6EB76DEF-8BF5-EE11-8D9A-0030646254DD
43878425,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,411.5764,405.0081,420.3008,8.7244567871,15.292755127,5100001338106,1,251.0,1.4094487429,82.0733718872,2656.5642089844,15.7711763382,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,7C0520E8-8BF5-EE11-8D9A-0030646254DD
43878426,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,411.8817,405.0081,420.3008,8.4190979004,15.292755127,5100001338106,1,251.0,1.2227562666,81.5265579224,2687.404296875,15.7717151642,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,050A6EE0-8BF5-EE11-8D9A-0030646254DD
43878427,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,412.1874,405.0081,420.3008,8.1134338379,15.292755127,5100001338106,1,251.0,1.4078993797,82.5946350098,2721.1394042969,15.7324075699,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,7BFE1BD7-8BF5-EE11-8D9A-0030646254DD
43878428,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,412.4924,405.0081,420.3008,7.8084106445,15.292755127,5100001338106,1,251.0,1.4169137478,82.9945907593,2679.8933105469,15.7353610992,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,CF1E67CF-8BF5-EE11-8D9A-0030646254DD
43878429,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,412.7994,405.0081,420.3008,7.5014343262,15.292755127,5100001338106,1,251.0,1.5420006514,83.36302948,2689.78515625,15.7515411377,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,DA9DBAC7-8BF5-EE11-8D9A-0030646254DD
43878430,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,413.1078,405.0081,420.3008,7.1930541992,15.292755127,5100001338106,1,251.0,0.9631384611,80.3790588379,2794.6228027344,15.3715906143,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,C113BAC0-8BF5-EE11-8D9A-0030646254DD
43878431,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,413.4127,405.0081,420.3008,6.888092041,15.292755127,5100001338106,1,251.0,0.9737392068,79.6219100952,2908.462890625,15.7134485245,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,B69258B5-8BF5-EE11-8D9A-0030646254DD
43878432,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,413.721,405.0081,420.3008,6.5797729492,15.292755127,5100001338106,1,251.0,1.1461113691,81.3556594849,2954.5322265625,15.7831468582,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,98F82CAA-8BF5-EE11-8D9A-0030646254DD
43878433,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,414.0266,405.0081,420.3008,6.2741699219,15.292755127,5100001338106,1,251.0,0.6102684736,77.7054977417,3086.369140625,15.4045591354,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,D5BE49A0-8BF5-EE11-8D9A-0030646254DD
43878434,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,414.3317,405.0081,420.3008,5.9690856934,15.292755127,5100001338106,1,251.0,0.4476812184,76.1266860962,3218.5935058594,15.0949239731,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,FE30DB8E-8BF5-EE11-8D9A-0030646254DD
43878435,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,414.6376,405.0081,420.3008,5.6632385254,15.292755127,5100001338106,1,251.0,0.740871489,77.9811706543,3192.6701660156,15.2352209091,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,C8281276-8BF5-EE11-8D9A-0030646254DD
43878436,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,414.9462,405.0081,420.3008,5.3545837402,15.292755127,5100001338106,1,251.0,0.7376488447,78.451789856,3032.2866210938,15.7440328598,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,3B3AA167-8BF5-EE11-8D9A-0030646254DD
43878437,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,415.2535,405.0081,420.3008,5.0472717285,15.292755127,5100001338106,1,251.0,0.5228922963,76.4606781006,2743.8369140625,15.9580202103,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,32B37058-8BF5-EE11-8D9A-0030646254DD
43878438,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,415.5585,405.0081,420.3008,4.7423095703,15.292755127,5100001338106,1,251.0,0.7062532902,77.909034729,3026.7836914063,15.8193712234,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,6421DB43-8BF5-EE11-8D9A-0030646254DD
43878439,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,415.8645,405.0081,420.3008,4.4363098145,15.292755127,5100001338106,1,251.0,0.796290338,78.9268417358,3045.0466308594,15.7871627808,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,4271F433-8BF5-EE11-8D9A-0030646254DD
43878440,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,416.1697,405.0081,420.3008,4.1311035156,15.292755127,5100001338106,1,251.0,0.5924757719,77.7645339966,2827.767578125,15.9317121506,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,5F7F3B26-8BF5-EE11-8D9A-0030646254DD
43878441,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,416.4758,405.0081,420.3008,3.8250427246,15.292755127,5100001338106,1,251.0,0.4692256153,76.7871932983,2670.8503417969,15.9746189117,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,C37A2B14-8BF5-EE11-8D9A-0030646254DD
43878442,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,416.7807,405.0081,420.3008,3.520111084,15.292755127,5100001338106,1,251.0,0.3664207757,76.6254806519,2742.9250488281,15.9311637878,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,A49A7FFC-8AF5-EE11-8D9A-0030646254DD
43878543,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,417.086,405.0081,420.3008,3.21484375,15.292755127,5100001338106,1,251.0,0.4004640877,76.129447937,2732.7529296875,15.8523283005,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,EC6E5EDF-8AF5-EE11-8D9A-0030646254DD
43878544,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,417.3929,405.0081,420.3008,2.9078979492,15.292755127,5100001338106,1,251.0,0.6780649424,78.0931243896,2818.6025390625,15.9207992554,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,3BEE90C3-8AF5-EE11-8D9A-0030646254DD
43878545,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,417.698,405.0081,420.3008,2.6028137207,15.292755127,5100001338106,1,251.0,0.7639549971,78.280632019,2732.5922851563,15.9130554199,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,0CDF85B3-8AF5-EE11-8D9A-0030646254DD
43878546,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,418.0035,405.0081,420.3008,2.2972717285,15.292755127,5100001338106,1,251.0,1.0771909952,79.8237915039,2722.4702148438,15.9050769806,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,33F14CA5-8AF5-EE11-8D9A-0030646254DD
43878547,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,418.3087,405.0081,420.3008,1.9920959473,15.292755127,5100001338106,1,251.0,1.5262840986,82.8839797974,2656.3369140625,15.867811203,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,2814CA9A-8AF5-EE11-8D9A-0030646254DD
43878548,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,418.614,405.0081,420.3008,1.6868591309,15.292755127,5100001338106,1,251.0,1.5404747725,88.0174789429,2776.5991210938,15.9029521942,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,6D04C193-8AF5-EE11-8D9A-0030646254DD
43878549,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,418.922,405.0081,420.3008,1.3787841797,15.292755127,5100001338106,1,251.0,1.831887126,96.6799697876,2858.015625,14.9392366409,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,37B6CA86-8AF5-EE11-8D9A-0030646254DD
43878550,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,419.2273,405.0081,420.3008,1.0734863281,15.292755127,5100001338106,1,251.0,0.7663964033,51.8329353333,1788.1800537109,9.4209756851,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,36B6CA86-8AF5-EE11-8D9A-0030646254DD
43878551,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,419.5338,405.0081,420.3008,0.7669677734,15.292755127,5100001338106,1,251.0,1.226052165,49.8197402954,1744.3463134766,9.5563230515,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,AF71D473-8AF5-EE11-8D9A-0030646254DD
43878552,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,419.8403,405.0081,420.3008,0.4604797363,15.292755127,5100001338106,1,251.0,0.9639093876,47.0797157288,1590.240234375,9.6592063904,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,BBF7CC6A-8AF5-EE11-8D9A-0030646254DD
43878553,2024.04.08 18:02:11,B102_408_804,3.0,801779.11,7513186.573,420.1455,405.0081,420.3008,0.1552734375,15.292755127,5100001338106,1,251.0,1.33101511,15.2988071442,1083.5928955078,8.0127258301,-7.44,270.74,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,70CBC210-8FF5-EE11-8D9A-0030646254DD,EA81755F-8AF5-EE11-8D9A-0030646254DD
43878689,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,414.3831,414.383,420.6081,6.2250366211,6.2250366211,5100001339249,3,251.0,2.1662375927,84.960975647,1877.9481201172,14.1003637314,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,5AC2F8E1-90F5-EE11-8ECD-0030646A8088
43878690,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,414.6358,414.383,420.6081,5.9723205566,6.2250366211,5100001339249,3,251.0,1.5281151533,81.3555145264,2271.7670898438,16.4005699158,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,2C9BF3C8-90F5-EE11-8ECD-0030646A8088
43878691,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,414.9414,414.383,420.6081,5.6667175293,6.2250366211,5100001339249,3,251.0,1.6751821041,82.9564056396,2285.3862304688,16.1582660675,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,699476C1-90F5-EE11-8ECD-0030646A8088
43878692,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,415.2485,414.383,420.6081,5.3596191406,6.2250366211,5100001339249,3,251.0,1.0192853212,80.0669403076,2528.7939453125,16.8464717865,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,1842B6BA-90F5-EE11-8ECD-0030646A8088
43878693,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,415.5542,414.383,420.6081,5.0538635254,6.2250366211,5100001339249,3,251.0,0.9660295248,78.8140029907,2509.6245117188,16.8853778839,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,77A0F3AF-90F5-EE11-8ECD-0030646A8088
43878694,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,415.8601,414.383,420.6081,4.7479858398,6.2250366211,5100001339249,3,251.0,1.4094487429,82.4489593506,2296.61328125,16.8162117004,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,5E3BF8A4-90F5-EE11-8ECD-0030646A8088
43878695,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,416.1655,414.383,420.6081,4.4426269531,6.2250366211,5100001339249,3,251.0,1.2314232588,81.9354858398,2317.0734863281,16.9290809631,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,BFEFC79C-90F5-EE11-8ECD-0030646A8088
43878696,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,416.4733,414.383,420.6081,4.1347961426,6.2250366211,5100001339249,3,251.0,0.732961297,77.7929000854,2515.4223632813,17.0540428162,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,08E03494-90F5-EE11-8ECD-0030646A8088
43878697,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,416.7787,414.383,420.6081,3.8294372559,6.2250366211,5100001339249,3,251.0,0.8000320792,78.6708374023,2402.6865234375,17.0511169434,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,F2317485-90F5-EE11-8ECD-0030646A8088
43878698,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,417.0853,414.383,420.6081,3.5227966309,6.2250366211,5100001339249,3,251.0,1.0869926214,80.3779983521,2410.7653808594,16.9801712036,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,82388577-90F5-EE11-8ECD-0030646A8088
43878699,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,417.3932,414.383,420.6081,3.21484375,6.2250366211,5100001339249,3,251.0,0.9689207077,80.2613754272,2521.4177246094,17.0693588257,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,6BDB526D-90F5-EE11-8ECD-0030646A8088
43878700,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,417.7,414.383,420.6081,2.9080505371,6.2250366211,5100001339249,3,251.0,0.4844621122,77.1767272949,2362.4321289063,17.1955490112,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,AD0B0D62-90F5-EE11-8ECD-0030646A8088
43878701,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,418.0068,414.383,420.6081,2.6012878418,6.2250366211,5100001339249,3,251.0,0.5085228682,77.8715744019,2386.5510253906,17.1199474335,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,6BB9494B-90F5-EE11-8ECD-0030646A8088
43878702,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,418.3119,414.383,420.6081,2.2962341309,6.2250366211,5100001339249,3,251.0,0.5911172032,73.8295669556,2420.8955078125,17.1141319275,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,CF439D35-90F5-EE11-8ECD-0030646A8088
43878703,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,418.6172,414.383,420.6081,1.9908752441,6.2250366211,5100001339249,3,251.0,0.3677025139,75.6651229858,1924.1508789063,11.7072505951,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,45A01C23-90F5-EE11-8ECD-0030646A8088
43878704,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,418.9236,414.383,420.6081,1.6845397949,6.2250366211,5100001339249,3,251.0,1.0215233564,81.9476013184,2382.1027832031,14.8803949356,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,39BE4075-8FF5-EE11-8ECD-0030646A8088
43878705,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,419.23,414.383,420.6081,1.378112793,6.2250366211,5100001339249,3,251.0,1.6640293598,89.9424514771,1650.6010742188,9.5030841827,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,6CAD896A-8FF5-EE11-8ECD-0030646A8088
43878706,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,419.535,414.383,420.6081,1.073059082,6.2250366211,5100001339249,3,251.0,1.2228783369,64.3518981934,1433.2899169922,10.5032653809,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,EC07E063-8FF5-EE11-8ECD-0030646A8088
43878707,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,419.8407,414.383,420.6081,0.767364502,6.2250366211,5100001339249,3,251.0,1.0830072165,56.2624397278,1470.4228515625,11.8850755692,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,44088457-8FF5-EE11-8ECD-0030646A8088
43878708,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,420.1476,414.383,420.6081,0.4605407715,6.2250366211,5100001339249,3,251.0,1.5264366865,54.5713424683,1602.1752929688,11.8274145126,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,7E15804D-8FF5-EE11-8ECD-0030646A8088
43878709,2024.04.08 18:15:27,B102_408_804,1204.0,801569.736,7513276.346,420.4528,414.383,420.6081,0.1552734375,6.2250366211,5100001339249,3,251.0,2.3292014599,4.45414114,901.2216796875,7.1675882339,0.0,137.9,835107,24299140,2024.04.08 19:23:35,2024.04.08 19:23:35,A9481FEB-90F5-EE11-8ECD-0030646A8088,1E260241-8FF5-EE11-8ECD-0030646A8088
43878940,2024.04.08 18:33:22,B102_408_804,1205.0,801569.891,7513270.24,413.9862,413.9862,420.5625,6.5763244629,6.5763244629,5100001339224,3,251.0,0.0,80.2967681885,2428.8950195313,16.6613616943,0.0,129.32,835131,24299618,2024.04.08 20:58:17,2024.04.08 20:58:17,01DB076C-93F5-EE11-8ECD-0030646A8088,5AF8D361-93F5-EE11-8ECD-0030646A8088
43878941,2024.04.08 18:33:22,B102_408_804,1205.0,801569.891,7513270.24,413.9865,413.9862,420.5625,6.5760192871,6.5763244629,5100001339224,3,251.0,1.0758985281,80.2967681885,2428.8950195313,16.6613616943,0.0,129.32,835131,24299618,2024.04.08 20:58:17,2024.04.08 20:58:17,01DB076C-93F5-EE11-8ECD-0030646A8088,F1D2F34C-93F5-EE11-8ECD-0030646A8088
43878942,2024.04.08 18:33:22,B102_408_804,1205.0,801569.891,7513270.24,414.2913,413.9862,420.5625,6.2712097168,6.5763244629,5100001339224,3,251.0,0.9151695967,77.2113723755,2215.8493652344,16.2632732391,0.0,129.32,835131,24299618,2024.04.08 20:58:17,2024.04.08 20:58:17,01DB076C-93F5-EE11-8ECD-0030646A8088,DB025B43-93F5-EE11-8ECD-0030646A8088
43878943,2024.04.08 18:33:22,B102_408_804,1205.0,801569.891,7513270.24,414.5963,413.9862,420.5625,5.9661865234,6.5763244629,5100001339224,3,251.0,1.6626976728,81.5843887329,1860.5009765625,13.3128623962,0.0,129.32,835131,24299618,2024.04.08 20:58:17,2024.04.08 20:58:17,01DB076C-93F5-EE11-8ECD-0030646A8088,20460A37-93F5-EE11-8ECD-0030646A8088
43878944,2024.04.08 18:33:22,B102_408_804,1205.0,801569.891,7513270.24,414.9011,413.9862,420.5625,5.6613769531,6.5763244629,5100001339224,3,251.0,2.3145530224,86.4017410278,1853.7952880859,13.7828550339,0.0,129.32,835131,24299618,2024.04.08 20:58:17,2024.04.08 20:58:17,01DB076C-93F5-EE11-8ECD-0030646A8088,72E6FE2B-93F5-EE11-8ECD-0030646A8088
43878945,2024.04.08 18:33:22,B102_408_804,1205.0,801569.891,7513270.24,415.2097,413.9862,420.5625,5.3527832031,6.5763244629,5100001339224,3,251.0,1.2203148603,79.5109100342,2378.818359375,16.7900009155,0.0,129.32,835131,24299618,2024.04.08 20:58:17,2024.04.08 20:58:17,01DB076C-93F5-EE11-8ECD-0030646A8088,71E6FE2B-93F5-EE11-8ECD-0030646A8088
